,speaker_path,listener_path
2409,NoXI/007_2016-03-21_Paris/Expert_video/55,NoXI/007_2016-03-21_Paris/Novice_video/55
2410,NoXI/007_2016-03-21_Paris/Expert_video/56,NoXI/007_2016-03-21_Paris/Novice_video/56
2411,NoXI/007_2016-03-21_Paris/Expert_video/57,NoXI/007_2016-03-21_Paris/Novice_video/57
2412,NoXI/007_2016-03-21_Paris/Expert_video/58,NoXI/007_2016-03-21_Paris/Novice_video/58
2413,NoXI/007_2016-03-21_Paris/Expert_video/59,NoXI/007_2016-03-21_Paris/Novice_video/59
2414,NoXI/007_2016-03-21_Paris/Expert_video/60,NoXI/007_2016-03-21_Paris/Novice_video/60
2415,NoXI/007_2016-03-21_Paris/Expert_video/61,NoXI/007_2016-03-21_Paris/Novice_video/61
2416,NoXI/007_2016-03-21_Paris/Expert_video/62,NoXI/007_2016-03-21_Paris/Novice_video/62
2417,NoXI/007_2016-03-21_Paris/Expert_video/63,NoXI/007_2016-03-21_Paris/Novice_video/63
2418,NoXI/007_2016-03-21_Paris/Expert_video/64,NoXI/007_2016-03-21_Paris/Novice_video/64
2419,NoXI/007_2016-03-21_Paris/Expert_video/65,NoXI/007_2016-03-21_Paris/Novice_video/65
2420,NoXI/007_2016-03-21_Paris/Expert_video/66,NoXI/007_2016-03-21_Paris/Novice_video/66
2421,NoXI/007_2016-03-21_Paris/Expert_video/67,NoXI/007_2016-03-21_Paris/Novice_video/67
2422,NoXI/007_2016-03-21_Paris/Expert_video/68,NoXI/007_2016-03-21_Paris/Novice_video/68
2423,NoXI/007_2016-03-21_Paris/Expert_video/69,NoXI/007_2016-03-21_Paris/Novice_video/69
2424,NoXI/007_2016-03-21_Paris/Expert_video/70,NoXI/007_2016-03-21_Paris/Novice_video/70
2425,NoXI/007_2016-03-21_Paris/Expert_video/71,NoXI/007_2016-03-21_Paris/Novice_video/71
2426,NoXI/007_2016-03-21_Paris/Expert_video/72,NoXI/007_2016-03-21_Paris/Novice_video/72
2427,RECOLA/group-1/P25/1,RECOLA/group-1/P26/1
2428,RECOLA/group-1/P25/2,RECOLA/group-1/P26/2
2429,RECOLA/group-1/P25/3,RECOLA/group-1/P26/3
2430,RECOLA/group-1/P25/4,RECOLA/group-1/P26/4
2431,RECOLA/group-1/P25/5,RECOLA/group-1/P26/5
2432,RECOLA/group-1/P25/6,RECOLA/group-1/P26/6
2433,RECOLA/group-1/P25/7,RECOLA/group-1/P26/7
2434,RECOLA/group-1/P25/8,RECOLA/group-1/P26/8
2435,RECOLA/group-1/P25/9,RECOLA/group-1/P26/9
2437,NoXI/015_2016-04-05_Paris/Expert_video/1,NoXI/015_2016-04-05_Paris/Novice_video/1
2438,NoXI/015_2016-04-05_Paris/Expert_video/2,NoXI/015_2016-04-05_Paris/Novice_video/2
2439,NoXI/015_2016-04-05_Paris/Expert_video/3,NoXI/015_2016-04-05_Paris/Novice_video/3
2440,NoXI/015_2016-04-05_Paris/Expert_video/4,NoXI/015_2016-04-05_Paris/Novice_video/4
2441,NoXI/015_2016-04-05_Paris/Expert_video/5,NoXI/015_2016-04-05_Paris/Novice_video/5
2442,NoXI/015_2016-04-05_Paris/Expert_video/6,NoXI/015_2016-04-05_Paris/Novice_video/6
2443,NoXI/015_2016-04-05_Paris/Expert_video/7,NoXI/015_2016-04-05_Paris/Novice_video/7
2444,NoXI/015_2016-04-05_Paris/Expert_video/8,NoXI/015_2016-04-05_Paris/Novice_video/8
2445,NoXI/015_2016-04-05_Paris/Expert_video/9,NoXI/015_2016-04-05_Paris/Novice_video/9
2446,NoXI/015_2016-04-05_Paris/Expert_video/10,NoXI/015_2016-04-05_Paris/Novice_video/10
2447,NoXI/015_2016-04-05_Paris/Expert_video/11,NoXI/015_2016-04-05_Paris/Novice_video/11
2448,NoXI/015_2016-04-05_Paris/Expert_video/12,NoXI/015_2016-04-05_Paris/Novice_video/12
2449,NoXI/015_2016-04-05_Paris/Expert_video/13,NoXI/015_2016-04-05_Paris/Novice_video/13
2450,NoXI/015_2016-04-05_Paris/Expert_video/14,NoXI/015_2016-04-05_Paris/Novice_video/14
2451,NoXI/015_2016-04-05_Paris/Expert_video/15,NoXI/015_2016-04-05_Paris/Novice_video/15
2452,NoXI/015_2016-04-05_Paris/Expert_video/16,NoXI/015_2016-04-05_Paris/Novice_video/16
2453,NoXI/015_2016-04-05_Paris/Expert_video/17,NoXI/015_2016-04-05_Paris/Novice_video/17
2454,NoXI/015_2016-04-05_Paris/Expert_video/18,NoXI/015_2016-04-05_Paris/Novice_video/18
2455,NoXI/015_2016-04-05_Paris/Expert_video/19,NoXI/015_2016-04-05_Paris/Novice_video/19
2456,NoXI/015_2016-04-05_Paris/Expert_video/20,NoXI/015_2016-04-05_Paris/Novice_video/20
2457,NoXI/015_2016-04-05_Paris/Expert_video/21,NoXI/015_2016-04-05_Paris/Novice_video/21
2458,NoXI/015_2016-04-05_Paris/Expert_video/22,NoXI/015_2016-04-05_Paris/Novice_video/22
2459,NoXI/015_2016-04-05_Paris/Expert_video/23,NoXI/015_2016-04-05_Paris/Novice_video/23
2460,NoXI/015_2016-04-05_Paris/Expert_video/24,NoXI/015_2016-04-05_Paris/Novice_video/24
2461,NoXI/015_2016-04-05_Paris/Expert_video/25,NoXI/015_2016-04-05_Paris/Novice_video/25
2462,NoXI/015_2016-04-05_Paris/Expert_video/26,NoXI/015_2016-04-05_Paris/Novice_video/26
2463,NoXI/015_2016-04-05_Paris/Expert_video/27,NoXI/015_2016-04-05_Paris/Novice_video/27
2464,NoXI/015_2016-04-05_Paris/Expert_video/28,NoXI/015_2016-04-05_Paris/Novice_video/28
2465,NoXI/015_2016-04-05_Paris/Expert_video/29,NoXI/015_2016-04-05_Paris/Novice_video/29
2466,NoXI/015_2016-04-05_Paris/Expert_video/30,NoXI/015_2016-04-05_Paris/Novice_video/30
2467,NoXI/015_2016-04-05_Paris/Expert_video/31,NoXI/015_2016-04-05_Paris/Novice_video/31
2468,NoXI/015_2016-04-05_Paris/Expert_video/32,NoXI/015_2016-04-05_Paris/Novice_video/32
2469,NoXI/015_2016-04-05_Paris/Expert_video/33,NoXI/015_2016-04-05_Paris/Novice_video/33
2470,NoXI/015_2016-04-05_Paris/Expert_video/34,NoXI/015_2016-04-05_Paris/Novice_video/34
2471,NoXI/015_2016-04-05_Paris/Expert_video/35,NoXI/015_2016-04-05_Paris/Novice_video/35
2472,NoXI/015_2016-04-05_Paris/Expert_video/36,NoXI/015_2016-04-05_Paris/Novice_video/36
2473,NoXI/015_2016-04-05_Paris/Expert_video/37,NoXI/015_2016-04-05_Paris/Novice_video/37
2474,NoXI/015_2016-04-05_Paris/Expert_video/38,NoXI/015_2016-04-05_Paris/Novice_video/38
2475,NoXI/015_2016-04-05_Paris/Expert_video/39,NoXI/015_2016-04-05_Paris/Novice_video/39
2476,NoXI/015_2016-04-05_Paris/Expert_video/40,NoXI/015_2016-04-05_Paris/Novice_video/40
2477,NoXI/015_2016-04-05_Paris/Expert_video/41,NoXI/015_2016-04-05_Paris/Novice_video/41
2478,NoXI/015_2016-04-05_Paris/Expert_video/42,NoXI/015_2016-04-05_Paris/Novice_video/42
2479,NoXI/014_2016-04-01_Paris/Expert_video/1,NoXI/014_2016-04-01_Paris/Novice_video/1
2480,NoXI/014_2016-04-01_Paris/Expert_video/2,NoXI/014_2016-04-01_Paris/Novice_video/2
2481,NoXI/014_2016-04-01_Paris/Expert_video/3,NoXI/014_2016-04-01_Paris/Novice_video/3
2482,NoXI/014_2016-04-01_Paris/Expert_video/4,NoXI/014_2016-04-01_Paris/Novice_video/4
2483,NoXI/014_2016-04-01_Paris/Expert_video/5,NoXI/014_2016-04-01_Paris/Novice_video/5
2484,NoXI/014_2016-04-01_Paris/Expert_video/6,NoXI/014_2016-04-01_Paris/Novice_video/6
2485,NoXI/014_2016-04-01_Paris/Expert_video/7,NoXI/014_2016-04-01_Paris/Novice_video/7
2486,NoXI/014_2016-04-01_Paris/Expert_video/8,NoXI/014_2016-04-01_Paris/Novice_video/8
2487,NoXI/014_2016-04-01_Paris/Expert_video/9,NoXI/014_2016-04-01_Paris/Novice_video/9
2488,NoXI/014_2016-04-01_Paris/Expert_video/10,NoXI/014_2016-04-01_Paris/Novice_video/10
2489,NoXI/014_2016-04-01_Paris/Expert_video/11,NoXI/014_2016-04-01_Paris/Novice_video/11
2490,NoXI/014_2016-04-01_Paris/Expert_video/12,NoXI/014_2016-04-01_Paris/Novice_video/12
2491,NoXI/014_2016-04-01_Paris/Expert_video/13,NoXI/014_2016-04-01_Paris/Novice_video/13
2492,NoXI/014_2016-04-01_Paris/Expert_video/14,NoXI/014_2016-04-01_Paris/Novice_video/14
2493,NoXI/014_2016-04-01_Paris/Expert_video/15,NoXI/014_2016-04-01_Paris/Novice_video/15
2494,NoXI/014_2016-04-01_Paris/Expert_video/16,NoXI/014_2016-04-01_Paris/Novice_video/16
2495,NoXI/014_2016-04-01_Paris/Expert_video/17,NoXI/014_2016-04-01_Paris/Novice_video/17
2496,NoXI/014_2016-04-01_Paris/Expert_video/18,NoXI/014_2016-04-01_Paris/Novice_video/18
2497,NoXI/014_2016-04-01_Paris/Expert_video/19,NoXI/014_2016-04-01_Paris/Novice_video/19
2498,NoXI/014_2016-04-01_Paris/Expert_video/20,NoXI/014_2016-04-01_Paris/Novice_video/20
2499,NoXI/014_2016-04-01_Paris/Expert_video/21,NoXI/014_2016-04-01_Paris/Novice_video/21
2500,NoXI/014_2016-04-01_Paris/Expert_video/22,NoXI/014_2016-04-01_Paris/Novice_video/22
2501,NoXI/014_2016-04-01_Paris/Expert_video/23,NoXI/014_2016-04-01_Paris/Novice_video/23
2502,NoXI/014_2016-04-01_Paris/Expert_video/24,NoXI/014_2016-04-01_Paris/Novice_video/24
2503,NoXI/014_2016-04-01_Paris/Expert_video/25,NoXI/014_2016-04-01_Paris/Novice_video/25
2504,NoXI/014_2016-04-01_Paris/Expert_video/26,NoXI/014_2016-04-01_Paris/Novice_video/26
2505,NoXI/014_2016-04-01_Paris/Expert_video/27,NoXI/014_2016-04-01_Paris/Novice_video/27
2506,NoXI/014_2016-04-01_Paris/Expert_video/28,NoXI/014_2016-04-01_Paris/Novice_video/28
2507,NoXI/014_2016-04-01_Paris/Expert_video/29,NoXI/014_2016-04-01_Paris/Novice_video/29
2508,NoXI/014_2016-04-01_Paris/Expert_video/30,NoXI/014_2016-04-01_Paris/Novice_video/30
2509,NoXI/014_2016-04-01_Paris/Expert_video/31,NoXI/014_2016-04-01_Paris/Novice_video/31
2510,NoXI/014_2016-04-01_Paris/Expert_video/32,NoXI/014_2016-04-01_Paris/Novice_video/32
2511,NoXI/014_2016-04-01_Paris/Expert_video/33,NoXI/014_2016-04-01_Paris/Novice_video/33
2512,NoXI/014_2016-04-01_Paris/Expert_video/34,NoXI/014_2016-04-01_Paris/Novice_video/34
2513,NoXI/014_2016-04-01_Paris/Expert_video/35,NoXI/014_2016-04-01_Paris/Novice_video/35
2514,NoXI/013_2016-03-30_Paris/Expert_video/1,NoXI/013_2016-03-30_Paris/Novice_video/1
2515,NoXI/013_2016-03-30_Paris/Expert_video/2,NoXI/013_2016-03-30_Paris/Novice_video/2
2516,NoXI/013_2016-03-30_Paris/Expert_video/3,NoXI/013_2016-03-30_Paris/Novice_video/3
2517,NoXI/013_2016-03-30_Paris/Expert_video/4,NoXI/013_2016-03-30_Paris/Novice_video/4
2518,NoXI/013_2016-03-30_Paris/Expert_video/5,NoXI/013_2016-03-30_Paris/Novice_video/5
2519,NoXI/013_2016-03-30_Paris/Expert_video/6,NoXI/013_2016-03-30_Paris/Novice_video/6
2520,NoXI/013_2016-03-30_Paris/Expert_video/7,NoXI/013_2016-03-30_Paris/Novice_video/7
2521,NoXI/013_2016-03-30_Paris/Expert_video/8,NoXI/013_2016-03-30_Paris/Novice_video/8
2522,NoXI/013_2016-03-30_Paris/Expert_video/9,NoXI/013_2016-03-30_Paris/Novice_video/9
2523,NoXI/013_2016-03-30_Paris/Expert_video/10,NoXI/013_2016-03-30_Paris/Novice_video/10
2524,NoXI/013_2016-03-30_Paris/Expert_video/11,NoXI/013_2016-03-30_Paris/Novice_video/11
2525,NoXI/013_2016-03-30_Paris/Expert_video/12,NoXI/013_2016-03-30_Paris/Novice_video/12
2526,NoXI/013_2016-03-30_Paris/Expert_video/13,NoXI/013_2016-03-30_Paris/Novice_video/13
2527,NoXI/013_2016-03-30_Paris/Expert_video/14,NoXI/013_2016-03-30_Paris/Novice_video/14
2528,NoXI/013_2016-03-30_Paris/Expert_video/15,NoXI/013_2016-03-30_Paris/Novice_video/15
2529,NoXI/013_2016-03-30_Paris/Expert_video/16,NoXI/013_2016-03-30_Paris/Novice_video/16
2530,NoXI/013_2016-03-30_Paris/Expert_video/17,NoXI/013_2016-03-30_Paris/Novice_video/17
2531,NoXI/013_2016-03-30_Paris/Expert_video/18,NoXI/013_2016-03-30_Paris/Novice_video/18
2532,NoXI/013_2016-03-30_Paris/Expert_video/19,NoXI/013_2016-03-30_Paris/Novice_video/19
2533,NoXI/013_2016-03-30_Paris/Expert_video/20,NoXI/013_2016-03-30_Paris/Novice_video/20
2534,NoXI/013_2016-03-30_Paris/Expert_video/21,NoXI/013_2016-03-30_Paris/Novice_video/21
2535,NoXI/013_2016-03-30_Paris/Expert_video/22,NoXI/013_2016-03-30_Paris/Novice_video/22
2536,NoXI/013_2016-03-30_Paris/Expert_video/23,NoXI/013_2016-03-30_Paris/Novice_video/23
2537,NoXI/013_2016-03-30_Paris/Expert_video/24,NoXI/013_2016-03-30_Paris/Novice_video/24
2538,NoXI/013_2016-03-30_Paris/Expert_video/25,NoXI/013_2016-03-30_Paris/Novice_video/25
2539,NoXI/013_2016-03-30_Paris/Expert_video/26,NoXI/013_2016-03-30_Paris/Novice_video/26
2540,NoXI/013_2016-03-30_Paris/Expert_video/27,NoXI/013_2016-03-30_Paris/Novice_video/27
2541,NoXI/013_2016-03-30_Paris/Expert_video/28,NoXI/013_2016-03-30_Paris/Novice_video/28
2542,NoXI/013_2016-03-30_Paris/Expert_video/29,NoXI/013_2016-03-30_Paris/Novice_video/29
2543,NoXI/013_2016-03-30_Paris/Expert_video/30,NoXI/013_2016-03-30_Paris/Novice_video/30
2544,NoXI/013_2016-03-30_Paris/Expert_video/31,NoXI/013_2016-03-30_Paris/Novice_video/31
2545,NoXI/013_2016-03-30_Paris/Expert_video/32,NoXI/013_2016-03-30_Paris/Novice_video/32
2546,NoXI/013_2016-03-30_Paris/Expert_video/33,NoXI/013_2016-03-30_Paris/Novice_video/33
2547,NoXI/013_2016-03-30_Paris/Expert_video/34,NoXI/013_2016-03-30_Paris/Novice_video/34
2548,NoXI/013_2016-03-30_Paris/Expert_video/35,NoXI/013_2016-03-30_Paris/Novice_video/35
2549,NoXI/013_2016-03-30_Paris/Expert_video/36,NoXI/013_2016-03-30_Paris/Novice_video/36
2550,NoXI/013_2016-03-30_Paris/Expert_video/37,NoXI/013_2016-03-30_Paris/Novice_video/37
2551,NoXI/013_2016-03-30_Paris/Expert_video/38,NoXI/013_2016-03-30_Paris/Novice_video/38
2552,NoXI/013_2016-03-30_Paris/Expert_video/39,NoXI/013_2016-03-30_Paris/Novice_video/39
2553,NoXI/013_2016-03-30_Paris/Expert_video/40,NoXI/013_2016-03-30_Paris/Novice_video/40
2554,NoXI/013_2016-03-30_Paris/Expert_video/41,NoXI/013_2016-03-30_Paris/Novice_video/41
2555,NoXI/013_2016-03-30_Paris/Expert_video/42,NoXI/013_2016-03-30_Paris/Novice_video/42
2556,NoXI/013_2016-03-30_Paris/Expert_video/43,NoXI/013_2016-03-30_Paris/Novice_video/43
2557,NoXI/013_2016-03-30_Paris/Expert_video/44,NoXI/013_2016-03-30_Paris/Novice_video/44
2558,NoXI/013_2016-03-30_Paris/Expert_video/45,NoXI/013_2016-03-30_Paris/Novice_video/45
2559,NoXI/009_2016-03-25_Paris/Expert_video/1,NoXI/009_2016-03-25_Paris/Novice_video/1
2560,NoXI/009_2016-03-25_Paris/Expert_video/2,NoXI/009_2016-03-25_Paris/Novice_video/2
2561,NoXI/009_2016-03-25_Paris/Expert_video/3,NoXI/009_2016-03-25_Paris/Novice_video/3
2562,NoXI/009_2016-03-25_Paris/Expert_video/4,NoXI/009_2016-03-25_Paris/Novice_video/4
2563,NoXI/009_2016-03-25_Paris/Expert_video/5,NoXI/009_2016-03-25_Paris/Novice_video/5
2564,NoXI/009_2016-03-25_Paris/Expert_video/6,NoXI/009_2016-03-25_Paris/Novice_video/6
2565,NoXI/009_2016-03-25_Paris/Expert_video/7,NoXI/009_2016-03-25_Paris/Novice_video/7
2566,NoXI/009_2016-03-25_Paris/Expert_video/8,NoXI/009_2016-03-25_Paris/Novice_video/8
2567,NoXI/009_2016-03-25_Paris/Expert_video/9,NoXI/009_2016-03-25_Paris/Novice_video/9
2568,NoXI/009_2016-03-25_Paris/Expert_video/10,NoXI/009_2016-03-25_Paris/Novice_video/10
2569,NoXI/009_2016-03-25_Paris/Expert_video/11,NoXI/009_2016-03-25_Paris/Novice_video/11
2570,NoXI/009_2016-03-25_Paris/Expert_video/12,NoXI/009_2016-03-25_Paris/Novice_video/12
2571,NoXI/009_2016-03-25_Paris/Expert_video/13,NoXI/009_2016-03-25_Paris/Novice_video/13
2572,NoXI/009_2016-03-25_Paris/Expert_video/14,NoXI/009_2016-03-25_Paris/Novice_video/14
2573,NoXI/009_2016-03-25_Paris/Expert_video/15,NoXI/009_2016-03-25_Paris/Novice_video/15
2574,NoXI/009_2016-03-25_Paris/Expert_video/16,NoXI/009_2016-03-25_Paris/Novice_video/16
2575,NoXI/009_2016-03-25_Paris/Expert_video/17,NoXI/009_2016-03-25_Paris/Novice_video/17
2576,NoXI/009_2016-03-25_Paris/Expert_video/18,NoXI/009_2016-03-25_Paris/Novice_video/18
2577,NoXI/009_2016-03-25_Paris/Expert_video/19,NoXI/009_2016-03-25_Paris/Novice_video/19
2578,NoXI/009_2016-03-25_Paris/Expert_video/20,NoXI/009_2016-03-25_Paris/Novice_video/20
2579,NoXI/009_2016-03-25_Paris/Expert_video/21,NoXI/009_2016-03-25_Paris/Novice_video/21
2580,NoXI/009_2016-03-25_Paris/Expert_video/22,NoXI/009_2016-03-25_Paris/Novice_video/22
2581,NoXI/009_2016-03-25_Paris/Expert_video/23,NoXI/009_2016-03-25_Paris/Novice_video/23
2582,NoXI/009_2016-03-25_Paris/Expert_video/24,NoXI/009_2016-03-25_Paris/Novice_video/24
2583,NoXI/009_2016-03-25_Paris/Expert_video/25,NoXI/009_2016-03-25_Paris/Novice_video/25
2584,NoXI/009_2016-03-25_Paris/Expert_video/26,NoXI/009_2016-03-25_Paris/Novice_video/26
2585,NoXI/009_2016-03-25_Paris/Expert_video/27,NoXI/009_2016-03-25_Paris/Novice_video/27
2586,NoXI/009_2016-03-25_Paris/Expert_video/28,NoXI/009_2016-03-25_Paris/Novice_video/28
2587,NoXI/009_2016-03-25_Paris/Expert_video/29,NoXI/009_2016-03-25_Paris/Novice_video/29
2588,NoXI/009_2016-03-25_Paris/Expert_video/30,NoXI/009_2016-03-25_Paris/Novice_video/30
2589,NoXI/010_2016-03-25_Paris/Expert_video/1,NoXI/010_2016-03-25_Paris/Novice_video/1
2590,NoXI/010_2016-03-25_Paris/Expert_video/2,NoXI/010_2016-03-25_Paris/Novice_video/2
2591,NoXI/010_2016-03-25_Paris/Expert_video/3,NoXI/010_2016-03-25_Paris/Novice_video/3
2592,NoXI/010_2016-03-25_Paris/Expert_video/4,NoXI/010_2016-03-25_Paris/Novice_video/4
2593,NoXI/010_2016-03-25_Paris/Expert_video/5,NoXI/010_2016-03-25_Paris/Novice_video/5
2594,NoXI/010_2016-03-25_Paris/Expert_video/6,NoXI/010_2016-03-25_Paris/Novice_video/6
2595,NoXI/010_2016-03-25_Paris/Expert_video/7,NoXI/010_2016-03-25_Paris/Novice_video/7
2596,NoXI/010_2016-03-25_Paris/Expert_video/8,NoXI/010_2016-03-25_Paris/Novice_video/8
2597,NoXI/010_2016-03-25_Paris/Expert_video/9,NoXI/010_2016-03-25_Paris/Novice_video/9
2598,NoXI/010_2016-03-25_Paris/Expert_video/10,NoXI/010_2016-03-25_Paris/Novice_video/10
2599,NoXI/010_2016-03-25_Paris/Expert_video/11,NoXI/010_2016-03-25_Paris/Novice_video/11
2600,NoXI/010_2016-03-25_Paris/Expert_video/12,NoXI/010_2016-03-25_Paris/Novice_video/12
2601,NoXI/010_2016-03-25_Paris/Expert_video/13,NoXI/010_2016-03-25_Paris/Novice_video/13
2602,NoXI/010_2016-03-25_Paris/Expert_video/14,NoXI/010_2016-03-25_Paris/Novice_video/14
2603,NoXI/010_2016-03-25_Paris/Expert_video/15,NoXI/010_2016-03-25_Paris/Novice_video/15
2604,NoXI/010_2016-03-25_Paris/Expert_video/16,NoXI/010_2016-03-25_Paris/Novice_video/16
2605,NoXI/010_2016-03-25_Paris/Expert_video/17,NoXI/010_2016-03-25_Paris/Novice_video/17
2606,NoXI/010_2016-03-25_Paris/Expert_video/18,NoXI/010_2016-03-25_Paris/Novice_video/18
2607,NoXI/010_2016-03-25_Paris/Expert_video/19,NoXI/010_2016-03-25_Paris/Novice_video/19
2608,NoXI/010_2016-03-25_Paris/Expert_video/20,NoXI/010_2016-03-25_Paris/Novice_video/20
2609,NoXI/010_2016-03-25_Paris/Expert_video/21,NoXI/010_2016-03-25_Paris/Novice_video/21
2610,NoXI/010_2016-03-25_Paris/Expert_video/22,NoXI/010_2016-03-25_Paris/Novice_video/22
2611,NoXI/010_2016-03-25_Paris/Expert_video/23,NoXI/010_2016-03-25_Paris/Novice_video/23
2612,NoXI/010_2016-03-25_Paris/Expert_video/24,NoXI/010_2016-03-25_Paris/Novice_video/24
2613,NoXI/010_2016-03-25_Paris/Expert_video/25,NoXI/010_2016-03-25_Paris/Novice_video/25
2614,NoXI/010_2016-03-25_Paris/Expert_video/26,NoXI/010_2016-03-25_Paris/Novice_video/26
2615,NoXI/010_2016-03-25_Paris/Expert_video/27,NoXI/010_2016-03-25_Paris/Novice_video/27
2616,NoXI/010_2016-03-25_Paris/Expert_video/28,NoXI/010_2016-03-25_Paris/Novice_video/28
2617,NoXI/010_2016-03-25_Paris/Expert_video/29,NoXI/010_2016-03-25_Paris/Novice_video/29
2618,NoXI/010_2016-03-25_Paris/Expert_video/30,NoXI/010_2016-03-25_Paris/Novice_video/30
2619,NoXI/010_2016-03-25_Paris/Expert_video/31,NoXI/010_2016-03-25_Paris/Novice_video/31
2620,NoXI/010_2016-03-25_Paris/Expert_video/32,NoXI/010_2016-03-25_Paris/Novice_video/32
2621,NoXI/010_2016-03-25_Paris/Expert_video/33,NoXI/010_2016-03-25_Paris/Novice_video/33
2622,NoXI/010_2016-03-25_Paris/Expert_video/34,NoXI/010_2016-03-25_Paris/Novice_video/34
2623,NoXI/010_2016-03-25_Paris/Expert_video/35,NoXI/010_2016-03-25_Paris/Novice_video/35
2624,NoXI/010_2016-03-25_Paris/Expert_video/36,NoXI/010_2016-03-25_Paris/Novice_video/36
2625,NoXI/010_2016-03-25_Paris/Expert_video/37,NoXI/010_2016-03-25_Paris/Novice_video/37
2626,NoXI/010_2016-03-25_Paris/Expert_video/38,NoXI/010_2016-03-25_Paris/Novice_video/38
2627,NoXI/010_2016-03-25_Paris/Expert_video/39,NoXI/010_2016-03-25_Paris/Novice_video/39
2628,NoXI/010_2016-03-25_Paris/Expert_video/40,NoXI/010_2016-03-25_Paris/Novice_video/40
2629,NoXI/010_2016-03-25_Paris/Expert_video/41,NoXI/010_2016-03-25_Paris/Novice_video/41
2630,NoXI/010_2016-03-25_Paris/Expert_video/42,NoXI/010_2016-03-25_Paris/Novice_video/42
2631,NoXI/010_2016-03-25_Paris/Expert_video/43,NoXI/010_2016-03-25_Paris/Novice_video/43
2632,NoXI/010_2016-03-25_Paris/Expert_video/44,NoXI/010_2016-03-25_Paris/Novice_video/44
2633,NoXI/010_2016-03-25_Paris/Expert_video/45,NoXI/010_2016-03-25_Paris/Novice_video/45
2634,NoXI/010_2016-03-25_Paris/Expert_video/46,NoXI/010_2016-03-25_Paris/Novice_video/46
2635,NoXI/010_2016-03-25_Paris/Expert_video/47,NoXI/010_2016-03-25_Paris/Novice_video/47
2636,NoXI/011_2016-03-25_Paris/Expert_video/1,NoXI/011_2016-03-25_Paris/Novice_video/1
2637,NoXI/011_2016-03-25_Paris/Expert_video/2,NoXI/011_2016-03-25_Paris/Novice_video/2
2638,NoXI/011_2016-03-25_Paris/Expert_video/3,NoXI/011_2016-03-25_Paris/Novice_video/3
2639,NoXI/011_2016-03-25_Paris/Expert_video/4,NoXI/011_2016-03-25_Paris/Novice_video/4
2640,NoXI/011_2016-03-25_Paris/Expert_video/5,NoXI/011_2016-03-25_Paris/Novice_video/5
2641,NoXI/011_2016-03-25_Paris/Expert_video/6,NoXI/011_2016-03-25_Paris/Novice_video/6
2642,NoXI/011_2016-03-25_Paris/Expert_video/7,NoXI/011_2016-03-25_Paris/Novice_video/7
2643,NoXI/011_2016-03-25_Paris/Expert_video/8,NoXI/011_2016-03-25_Paris/Novice_video/8
2644,NoXI/011_2016-03-25_Paris/Expert_video/9,NoXI/011_2016-03-25_Paris/Novice_video/9
2645,NoXI/011_2016-03-25_Paris/Expert_video/10,NoXI/011_2016-03-25_Paris/Novice_video/10
2646,NoXI/011_2016-03-25_Paris/Expert_video/11,NoXI/011_2016-03-25_Paris/Novice_video/11
2647,NoXI/011_2016-03-25_Paris/Expert_video/12,NoXI/011_2016-03-25_Paris/Novice_video/12
2648,NoXI/011_2016-03-25_Paris/Expert_video/13,NoXI/011_2016-03-25_Paris/Novice_video/13
2649,NoXI/011_2016-03-25_Paris/Expert_video/14,NoXI/011_2016-03-25_Paris/Novice_video/14
2650,NoXI/011_2016-03-25_Paris/Expert_video/15,NoXI/011_2016-03-25_Paris/Novice_video/15
2651,NoXI/011_2016-03-25_Paris/Expert_video/16,NoXI/011_2016-03-25_Paris/Novice_video/16
2652,NoXI/011_2016-03-25_Paris/Expert_video/17,NoXI/011_2016-03-25_Paris/Novice_video/17
2653,NoXI/011_2016-03-25_Paris/Expert_video/18,NoXI/011_2016-03-25_Paris/Novice_video/18
2654,NoXI/011_2016-03-25_Paris/Expert_video/19,NoXI/011_2016-03-25_Paris/Novice_video/19
2655,NoXI/011_2016-03-25_Paris/Expert_video/20,NoXI/011_2016-03-25_Paris/Novice_video/20
2656,NoXI/011_2016-03-25_Paris/Expert_video/21,NoXI/011_2016-03-25_Paris/Novice_video/21
2657,NoXI/011_2016-03-25_Paris/Expert_video/22,NoXI/011_2016-03-25_Paris/Novice_video/22
2658,NoXI/011_2016-03-25_Paris/Expert_video/23,NoXI/011_2016-03-25_Paris/Novice_video/23
2659,NoXI/011_2016-03-25_Paris/Expert_video/24,NoXI/011_2016-03-25_Paris/Novice_video/24
2660,NoXI/011_2016-03-25_Paris/Expert_video/25,NoXI/011_2016-03-25_Paris/Novice_video/25
2661,NoXI/011_2016-03-25_Paris/Expert_video/26,NoXI/011_2016-03-25_Paris/Novice_video/26
